task_id,wave,phase,department,district,path,depends_on,status,priority,definition_of_done
W3-REDACAO-09_Paraguari-San_Roque_Gonzalez,onda3,redacao_final_local,09_Paraguari,San_Roque_Gonzalez,Departamentos/09_Paraguari/San_Roque_Gonzalez,W3-MIDIA-09_Paraguari-San_Roque_Gonzalez,done,P2,Texto final local coerente e publicável
W3-QA-09_Paraguari-San_Roque_Gonzalez,onda3,qa_publicacao_local,09_Paraguari,San_Roque_Gonzalez,Departamentos/09_Paraguari/San_Roque_Gonzalez,W3-REDACAO-09_Paraguari-San_Roque_Gonzalez,done,P1,Checklist local de publicação aprovado
W1-FATOS-09_Paraguari-Sapucai,onda1,base_factual,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-09_Paraguari-Sapucai,onda1,indicadores_minimos,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,W1-FATOS-09_Paraguari-Sapucai,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-09_Paraguari-Sapucai,onda1,qa_factual,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,W1-INDIC-09_Paraguari-Sapucai,done,P1,Checklist Onda 1 aprovado
W2-GSS-09_Paraguari-Sapucai,onda2,gss_calibrado,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,W1-QA-09_Paraguari-Sapucai,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-09_Paraguari-Sapucai,onda2,sensibilidade_gss,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,W2-GSS-09_Paraguari-Sapucai,done,P2,Análise de sensibilidade registrada
W2-QA-09_Paraguari-Sapucai,onda2,qa_quantitativo,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,W2-SENS-09_Paraguari-Sapucai,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-09_Paraguari-Sapucai,onda3,midia_especifica,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,W2-QA-09_Paraguari-Sapucai,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-09_Paraguari-Sapucai,onda3,redacao_final_local,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,W3-MIDIA-09_Paraguari-Sapucai,done,P2,Texto final local coerente e publicável
W3-QA-09_Paraguari-Sapucai,onda3,qa_publicacao_local,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,W3-REDACAO-09_Paraguari-Sapucai,done,P1,Checklist local de publicação aprovado
W1-FATOS-09_Paraguari-Tebicuary_mi,onda1,base_factual,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-09_Paraguari-Tebicuary_mi,onda1,indicadores_minimos,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,W1-FATOS-09_Paraguari-Tebicuary_mi,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-09_Paraguari-Tebicuary_mi,onda1,qa_factual,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,W1-INDIC-09_Paraguari-Tebicuary_mi,done,P1,Checklist Onda 1 aprovado
W2-GSS-09_Paraguari-Tebicuary_mi,onda2,gss_calibrado,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,W1-QA-09_Paraguari-Tebicuary_mi,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-09_Paraguari-Tebicuary_mi,onda2,sensibilidade_gss,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,W2-GSS-09_Paraguari-Tebicuary_mi,done,P2,Análise de sensibilidade registrada
W2-QA-09_Paraguari-Tebicuary_mi,onda2,qa_quantitativo,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,W2-SENS-09_Paraguari-Tebicuary_mi,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-09_Paraguari-Tebicuary_mi,onda3,midia_especifica,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,W2-QA-09_Paraguari-Tebicuary_mi,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-09_Paraguari-Tebicuary_mi,onda3,redacao_final_local,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,W3-MIDIA-09_Paraguari-Tebicuary_mi,done,P2,Texto final local coerente e publicável
W3-QA-09_Paraguari-Tebicuary_mi,onda3,qa_publicacao_local,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,W3-REDACAO-09_Paraguari-Tebicuary_mi,done,P1,Checklist local de publicação aprovado
W1-FATOS-09_Paraguari-Yaguarun,onda1,base_factual,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-09_Paraguari-Yaguarun,onda1,indicadores_minimos,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,W1-FATOS-09_Paraguari-Yaguarun,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-09_Paraguari-Yaguarun,onda1,qa_factual,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,W1-INDIC-09_Paraguari-Yaguarun,done,P1,Checklist Onda 1 aprovado
W2-GSS-09_Paraguari-Yaguarun,onda2,gss_calibrado,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,W1-QA-09_Paraguari-Yaguarun,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-09_Paraguari-Yaguarun,onda2,sensibilidade_gss,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,W2-GSS-09_Paraguari-Yaguarun,done,P2,Análise de sensibilidade registrada
W2-QA-09_Paraguari-Yaguarun,onda2,qa_quantitativo,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,W2-SENS-09_Paraguari-Yaguarun,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-09_Paraguari-Yaguarun,onda3,midia_especifica,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,W2-QA-09_Paraguari-Yaguarun,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-09_Paraguari-Yaguarun,onda3,redacao_final_local,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,W3-MIDIA-09_Paraguari-Yaguarun,done,P2,Texto final local coerente e publicável
W3-QA-09_Paraguari-Yaguarun,onda3,qa_publicacao_local,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,W3-REDACAO-09_Paraguari-Yaguarun,done,P1,Checklist local de publicação aprovado
W1-FATOS-09_Paraguari-Ybycui,onda1,base_factual,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-09_Paraguari-Ybycui,onda1,indicadores_minimos,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,W1-FATOS-09_Paraguari-Ybycui,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-09_Paraguari-Ybycui,onda1,qa_factual,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,W1-INDIC-09_Paraguari-Ybycui,done,P1,Checklist Onda 1 aprovado
W2-GSS-09_Paraguari-Ybycui,onda2,gss_calibrado,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,W1-QA-09_Paraguari-Ybycui,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-09_Paraguari-Ybycui,onda2,sensibilidade_gss,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,W2-GSS-09_Paraguari-Ybycui,done,P2,Análise de sensibilidade registrada
W2-QA-09_Paraguari-Ybycui,onda2,qa_quantitativo,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,W2-SENS-09_Paraguari-Ybycui,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-09_Paraguari-Ybycui,onda3,midia_especifica,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,W2-QA-09_Paraguari-Ybycui,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-09_Paraguari-Ybycui,onda3,redacao_final_local,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,W3-MIDIA-09_Paraguari-Ybycui,done,P2,Texto final local coerente e publicável
W3-QA-09_Paraguari-Ybycui,onda3,qa_publicacao_local,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,W3-REDACAO-09_Paraguari-Ybycui,done,P1,Checklist local de publicação aprovado
W1-FATOS-09_Paraguari-Ybytimi,onda1,base_factual,09_Paraguari,Ybytimi,Departamentos/09_Paraguari/Ybytimi,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-09_Paraguari-Ybytimi,onda1,indicadores_minimos,09_Paraguari,Ybytimi,Departamentos/09_Paraguari/Ybytimi,W1-FATOS-09_Paraguari-Ybytimi,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-09_Paraguari-Ybytimi,onda1,qa_factual,09_Paraguari,Ybytimi,Departamentos/09_Paraguari/Ybytimi,W1-INDIC-09_Paraguari-Ybytimi,done,P1,Checklist Onda 1 aprovado
W2-GSS-09_Paraguari-Ybytimi,onda2,gss_calibrado,09_Paraguari,Ybytimi,Departamentos/09_Paraguari/Ybytimi,W1-QA-09_Paraguari-Ybytimi,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-09_Paraguari-Ybytimi,onda2,sensibilidade_gss,09_Paraguari,Ybytimi,Departamentos/09_Paraguari/Ybytimi,W2-GSS-09_Paraguari-Ybytimi,done,P2,Análise de sensibilidade registrada
W2-QA-09_Paraguari-Ybytimi,onda2,qa_quantitativo,09_Paraguari,Ybytimi,Departamentos/09_Paraguari/Ybytimi,W2-SENS-09_Paraguari-Ybytimi,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-09_Paraguari-Ybytimi,onda3,midia_especifica,09_Paraguari,Ybytimi,Departamentos/09_Paraguari/Ybytimi,W2-QA-09_Paraguari-Ybytimi,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-09_Paraguari-Ybytimi,onda3,redacao_final_local,09_Paraguari,Ybytimi,Departamentos/09_Paraguari/Ybytimi,W3-MIDIA-09_Paraguari-Ybytimi,done,P2,Texto final local coerente e publicável
W3-QA-09_Paraguari-Ybytimi,onda3,qa_publicacao_local,09_Paraguari,Ybytimi,Departamentos/09_Paraguari/Ybytimi,W3-REDACAO-09_Paraguari-Ybytimi,done,P1,Checklist local de publicação aprovado
W1-FATOS-10_Alto_Parana-Ciudad_del_Este,onda1,base_factual,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-10_Alto_Parana-Ciudad_del_Este,onda1,indicadores_minimos,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,W1-FATOS-10_Alto_Parana-Ciudad_del_Este,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-10_Alto_Parana-Ciudad_del_Este,onda1,qa_factual,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,W1-INDIC-10_Alto_Parana-Ciudad_del_Este,done,P1,Checklist Onda 1 aprovado
W2-GSS-10_Alto_Parana-Ciudad_del_Este,onda2,gss_calibrado,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,W1-QA-10_Alto_Parana-Ciudad_del_Este,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-10_Alto_Parana-Ciudad_del_Este,onda2,sensibilidade_gss,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,W2-GSS-10_Alto_Parana-Ciudad_del_Este,done,P2,Análise de sensibilidade registrada
W2-QA-10_Alto_Parana-Ciudad_del_Este,onda2,qa_quantitativo,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,W2-SENS-10_Alto_Parana-Ciudad_del_Este,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-10_Alto_Parana-Ciudad_del_Este,onda3,midia_especifica,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,W2-QA-10_Alto_Parana-Ciudad_del_Este,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-10_Alto_Parana-Ciudad_del_Este,onda3,redacao_final_local,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,W3-MIDIA-10_Alto_Parana-Ciudad_del_Este,done,P2,Texto final local coerente e publicável
W3-QA-10_Alto_Parana-Ciudad_del_Este,onda3,qa_publicacao_local,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,W3-REDACAO-10_Alto_Parana-Ciudad_del_Este,done,P1,Checklist local de publicação aprovado
W1-FATOS-10_Alto_Parana-Doctor_Raul_Pena,onda1,base_factual,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-10_Alto_Parana-Doctor_Raul_Pena,onda1,indicadores_minimos,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,W1-FATOS-10_Alto_Parana-Doctor_Raul_Pena,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-10_Alto_Parana-Doctor_Raul_Pena,onda1,qa_factual,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,W1-INDIC-10_Alto_Parana-Doctor_Raul_Pena,done,P1,Checklist Onda 1 aprovado
W2-GSS-10_Alto_Parana-Doctor_Raul_Pena,onda2,gss_calibrado,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,W1-QA-10_Alto_Parana-Doctor_Raul_Pena,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-10_Alto_Parana-Doctor_Raul_Pena,onda2,sensibilidade_gss,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,W2-GSS-10_Alto_Parana-Doctor_Raul_Pena,done,P2,Análise de sensibilidade registrada
W2-QA-10_Alto_Parana-Doctor_Raul_Pena,onda2,qa_quantitativo,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,W2-SENS-10_Alto_Parana-Doctor_Raul_Pena,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-10_Alto_Parana-Doctor_Raul_Pena,onda3,midia_especifica,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,W2-QA-10_Alto_Parana-Doctor_Raul_Pena,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-10_Alto_Parana-Doctor_Raul_Pena,onda3,redacao_final_local,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,W3-MIDIA-10_Alto_Parana-Doctor_Raul_Pena,done,P2,Texto final local coerente e publicável
W3-QA-10_Alto_Parana-Doctor_Raul_Pena,onda3,qa_publicacao_local,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,W3-REDACAO-10_Alto_Parana-Doctor_Raul_Pena,done,P1,Checklist local de publicação aprovado
W1-FATOS-10_Alto_Parana-Domingo_Martinez_de_Irala,onda1,base_factual,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-10_Alto_Parana-Domingo_Martinez_de_Irala,onda1,indicadores_minimos,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,W1-FATOS-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-10_Alto_Parana-Domingo_Martinez_de_Irala,onda1,qa_factual,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,W1-INDIC-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P1,Checklist Onda 1 aprovado
W2-GSS-10_Alto_Parana-Domingo_Martinez_de_Irala,onda2,gss_calibrado,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,W1-QA-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-10_Alto_Parana-Domingo_Martinez_de_Irala,onda2,sensibilidade_gss,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,W2-GSS-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P2,Análise de sensibilidade registrada
W2-QA-10_Alto_Parana-Domingo_Martinez_de_Irala,onda2,qa_quantitativo,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,W2-SENS-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-10_Alto_Parana-Domingo_Martinez_de_Irala,onda3,midia_especifica,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,W2-QA-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-10_Alto_Parana-Domingo_Martinez_de_Irala,onda3,redacao_final_local,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,W3-MIDIA-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P2,Texto final local coerente e publicável
W3-QA-10_Alto_Parana-Domingo_Martinez_de_Irala,onda3,qa_publicacao_local,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,W3-REDACAO-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P1,Checklist local de publicação aprovado
W1-FATOS-10_Alto_Parana-Hernandarias,onda1,base_factual,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-10_Alto_Parana-Hernandarias,onda1,indicadores_minimos,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,W1-FATOS-10_Alto_Parana-Hernandarias,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-10_Alto_Parana-Hernandarias,onda1,qa_factual,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,W1-INDIC-10_Alto_Parana-Hernandarias,done,P1,Checklist Onda 1 aprovado
W2-GSS-10_Alto_Parana-Hernandarias,onda2,gss_calibrado,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,W1-QA-10_Alto_Parana-Hernandarias,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-10_Alto_Parana-Hernandarias,onda2,sensibilidade_gss,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,W2-GSS-10_Alto_Parana-Hernandarias,done,P2,Análise de sensibilidade registrada
W2-QA-10_Alto_Parana-Hernandarias,onda2,qa_quantitativo,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,W2-SENS-10_Alto_Parana-Hernandarias,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-10_Alto_Parana-Hernandarias,onda3,midia_especifica,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,W2-QA-10_Alto_Parana-Hernandarias,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-10_Alto_Parana-Hernandarias,onda3,redacao_final_local,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,W3-MIDIA-10_Alto_Parana-Hernandarias,done,P2,Texto final local coerente e publicável
W3-QA-10_Alto_Parana-Hernandarias,onda3,qa_publicacao_local,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,W3-REDACAO-10_Alto_Parana-Hernandarias,done,P1,Checklist local de publicação aprovado
W1-FATOS-10_Alto_Parana-Iruna,onda1,base_factual,10_Alto_Parana,Iruna,Departamentos/10_Alto_Parana/Iruna,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-10_Alto_Parana-Iruna,onda1,indicadores_minimos,10_Alto_Parana,Iruna,Departamentos/10_Alto_Parana/Iruna,W1-FATOS-10_Alto_Parana-Iruna,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-10_Alto_Parana-Iruna,onda1,qa_factual,10_Alto_Parana,Iruna,Departamentos/10_Alto_Parana/Iruna,W1-INDIC-10_Alto_Parana-Iruna,done,P1,Checklist Onda 1 aprovado
W2-GSS-10_Alto_Parana-Iruna,onda2,gss_calibrado,10_Alto_Parana,Iruna,Departamentos/10_Alto_Parana/Iruna,W1-QA-10_Alto_Parana-Iruna,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-10_Alto_Parana-Iruna,onda2,sensibilidade_gss,10_Alto_Parana,Iruna,Departamentos/10_Alto_Parana/Iruna,W2-GSS-10_Alto_Parana-Iruna,done,P2,Análise de sensibilidade registrada
W2-QA-10_Alto_Parana-Iruna,onda2,qa_quantitativo,10_Alto_Parana,Iruna,Departamentos/10_Alto_Parana/Iruna,W2-SENS-10_Alto_Parana-Iruna,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-10_Alto_Parana-Iruna,onda3,midia_especifica,10_Alto_Parana,Iruna,Departamentos/10_Alto_Parana/Iruna,W2-QA-10_Alto_Parana-Iruna,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-10_Alto_Parana-Iruna,onda3,redacao_final_local,10_Alto_Parana,Iruna,Departamentos/10_Alto_Parana/Iruna,W3-MIDIA-10_Alto_Parana-Iruna,done,P2,Texto final local coerente e publicável
W3-QA-10_Alto_Parana-Iruna,onda3,qa_publicacao_local,10_Alto_Parana,Iruna,Departamentos/10_Alto_Parana/Iruna,W3-REDACAO-10_Alto_Parana-Iruna,done,P1,Checklist local de publicação aprovado
W1-FATOS-10_Alto_Parana-Itakyry,onda1,base_factual,10_Alto_Parana,Itakyry,Departamentos/10_Alto_Parana/Itakyry,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-10_Alto_Parana-Itakyry,onda1,indicadores_minimos,10_Alto_Parana,Itakyry,Departamentos/10_Alto_Parana/Itakyry,W1-FATOS-10_Alto_Parana-Itakyry,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-10_Alto_Parana-Itakyry,onda1,qa_factual,10_Alto_Parana,Itakyry,Departamentos/10_Alto_Parana/Itakyry,W1-INDIC-10_Alto_Parana-Itakyry,done,P1,Checklist Onda 1 aprovado
W2-GSS-10_Alto_Parana-Itakyry,onda2,gss_calibrado,10_Alto_Parana,Itakyry,Departamentos/10_Alto_Parana/Itakyry,W1-QA-10_Alto_Parana-Itakyry,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-10_Alto_Parana-Itakyry,onda2,sensibilidade_gss,10_Alto_Parana,Itakyry,Departamentos/10_Alto_Parana/Itakyry,W2-GSS-10_Alto_Parana-Itakyry,done,P2,Análise de sensibilidade registrada
W2-QA-10_Alto_Parana-Itakyry,onda2,qa_quantitativo,10_Alto_Parana,Itakyry,Departamentos/10_Alto_Parana/Itakyry,W2-SENS-10_Alto_Parana-Itakyry,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-10_Alto_Parana-Itakyry,onda3,midia_especifica,10_Alto_Parana,Itakyry,Departamentos/10_Alto_Parana/Itakyry,W2-QA-10_Alto_Parana-Itakyry,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-10_Alto_Parana-Itakyry,onda3,redacao_final_local,10_Alto_Parana,Itakyry,Departamentos/10_Alto_Parana/Itakyry,W3-MIDIA-10_Alto_Parana-Itakyry,done,P2,Texto final local coerente e publicável
W3-QA-10_Alto_Parana-Itakyry,onda3,qa_publicacao_local,10_Alto_Parana,Itakyry,Departamentos/10_Alto_Parana/Itakyry,W3-REDACAO-10_Alto_Parana-Itakyry,done,P1,Checklist local de publicação aprovado
W1-FATOS-10_Alto_Parana-Juan_Emilio_OLeary,onda1,base_factual,10_Alto_Parana,Juan_Emilio_OLeary,Departamentos/10_Alto_Parana/Juan_Emilio_OLeary,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
