task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
ENR-MIDIA-MD-09_Paraguari-Acahay,atualizar_media_md,09_Paraguari,Acahay,Departamentos/09_Paraguari/Acahay,ENR-MIDIA-DOWN-09_Paraguari-Acahay,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-Acahay,validar_enriquecimento,09_Paraguari,Acahay,Departamentos/09_Paraguari/Acahay,ENR-MIDIA-MD-09_Paraguari-Acahay,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-Caapucu,enriquecer_dados,09_Paraguari,Caapucu,Departamentos/09_Paraguari/Caapucu,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-Caapucu,recalcular_gss,09_Paraguari,Caapucu,Departamentos/09_Paraguari/Caapucu,ENR-DADOS-09_Paraguari-Caapucu,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-Caapucu,baixar_midia,09_Paraguari,Caapucu,Departamentos/09_Paraguari/Caapucu,ENR-DADOS-09_Paraguari-Caapucu,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/Caapucu/media/
ENR-MIDIA-MD-09_Paraguari-Caapucu,atualizar_media_md,09_Paraguari,Caapucu,Departamentos/09_Paraguari/Caapucu,ENR-MIDIA-DOWN-09_Paraguari-Caapucu,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-Caapucu,validar_enriquecimento,09_Paraguari,Caapucu,Departamentos/09_Paraguari/Caapucu,ENR-MIDIA-MD-09_Paraguari-Caapucu,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-Caballero,enriquecer_dados,09_Paraguari,Caballero,Departamentos/09_Paraguari/Caballero,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-Caballero,recalcular_gss,09_Paraguari,Caballero,Departamentos/09_Paraguari/Caballero,ENR-DADOS-09_Paraguari-Caballero,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-Caballero,baixar_midia,09_Paraguari,Caballero,Departamentos/09_Paraguari/Caballero,ENR-DADOS-09_Paraguari-Caballero,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/Caballero/media/
ENR-MIDIA-MD-09_Paraguari-Caballero,atualizar_media_md,09_Paraguari,Caballero,Departamentos/09_Paraguari/Caballero,ENR-MIDIA-DOWN-09_Paraguari-Caballero,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-Caballero,validar_enriquecimento,09_Paraguari,Caballero,Departamentos/09_Paraguari/Caballero,ENR-MIDIA-MD-09_Paraguari-Caballero,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-Carapegua,enriquecer_dados,09_Paraguari,Carapegua,Departamentos/09_Paraguari/Carapegua,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-Carapegua,recalcular_gss,09_Paraguari,Carapegua,Departamentos/09_Paraguari/Carapegua,ENR-DADOS-09_Paraguari-Carapegua,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-Carapegua,baixar_midia,09_Paraguari,Carapegua,Departamentos/09_Paraguari/Carapegua,ENR-DADOS-09_Paraguari-Carapegua,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/Carapegua/media/
ENR-MIDIA-MD-09_Paraguari-Carapegua,atualizar_media_md,09_Paraguari,Carapegua,Departamentos/09_Paraguari/Carapegua,ENR-MIDIA-DOWN-09_Paraguari-Carapegua,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-Carapegua,validar_enriquecimento,09_Paraguari,Carapegua,Departamentos/09_Paraguari/Carapegua,ENR-MIDIA-MD-09_Paraguari-Carapegua,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-Escobar,enriquecer_dados,09_Paraguari,Escobar,Departamentos/09_Paraguari/Escobar,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-Escobar,recalcular_gss,09_Paraguari,Escobar,Departamentos/09_Paraguari/Escobar,ENR-DADOS-09_Paraguari-Escobar,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-Escobar,baixar_midia,09_Paraguari,Escobar,Departamentos/09_Paraguari/Escobar,ENR-DADOS-09_Paraguari-Escobar,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/Escobar/media/
ENR-MIDIA-MD-09_Paraguari-Escobar,atualizar_media_md,09_Paraguari,Escobar,Departamentos/09_Paraguari/Escobar,ENR-MIDIA-DOWN-09_Paraguari-Escobar,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-Escobar,validar_enriquecimento,09_Paraguari,Escobar,Departamentos/09_Paraguari/Escobar,ENR-MIDIA-MD-09_Paraguari-Escobar,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-General_Bernardino_Caballero,enriquecer_dados,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-General_Bernardino_Caballero,recalcular_gss,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,ENR-DADOS-09_Paraguari-General_Bernardino_Caballero,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-General_Bernardino_Caballero,baixar_midia,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,ENR-DADOS-09_Paraguari-General_Bernardino_Caballero,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/General_Bernardino_Caballero/media/
ENR-MIDIA-MD-09_Paraguari-General_Bernardino_Caballero,atualizar_media_md,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,ENR-MIDIA-DOWN-09_Paraguari-General_Bernardino_Caballero,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-General_Bernardino_Caballero,validar_enriquecimento,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,ENR-MIDIA-MD-09_Paraguari-General_Bernardino_Caballero,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-La_Colmena,enriquecer_dados,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-La_Colmena,recalcular_gss,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,ENR-DADOS-09_Paraguari-La_Colmena,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-La_Colmena,baixar_midia,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,ENR-DADOS-09_Paraguari-La_Colmena,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/La_Colmena/media/
ENR-MIDIA-MD-09_Paraguari-La_Colmena,atualizar_media_md,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,ENR-MIDIA-DOWN-09_Paraguari-La_Colmena,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-La_Colmena,validar_enriquecimento,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,ENR-MIDIA-MD-09_Paraguari-La_Colmena,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-Mbuyapey,enriquecer_dados,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-Mbuyapey,recalcular_gss,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,ENR-DADOS-09_Paraguari-Mbuyapey,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-Mbuyapey,baixar_midia,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,ENR-DADOS-09_Paraguari-Mbuyapey,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/Mbuyapey/media/
ENR-MIDIA-MD-09_Paraguari-Mbuyapey,atualizar_media_md,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,ENR-MIDIA-DOWN-09_Paraguari-Mbuyapey,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-Mbuyapey,validar_enriquecimento,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,ENR-MIDIA-MD-09_Paraguari-Mbuyapey,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-Paraguari,enriquecer_dados,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-Paraguari,recalcular_gss,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,ENR-DADOS-09_Paraguari-Paraguari,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-Paraguari,baixar_midia,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,ENR-DADOS-09_Paraguari-Paraguari,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/Paraguari/media/
ENR-MIDIA-MD-09_Paraguari-Paraguari,atualizar_media_md,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,ENR-MIDIA-DOWN-09_Paraguari-Paraguari,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-Paraguari,validar_enriquecimento,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,ENR-MIDIA-MD-09_Paraguari-Paraguari,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-Pirayu,enriquecer_dados,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-Pirayu,recalcular_gss,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,ENR-DADOS-09_Paraguari-Pirayu,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-Pirayu,baixar_midia,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,ENR-DADOS-09_Paraguari-Pirayu,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/Pirayu/media/
ENR-MIDIA-MD-09_Paraguari-Pirayu,atualizar_media_md,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,ENR-MIDIA-DOWN-09_Paraguari-Pirayu,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-Pirayu,validar_enriquecimento,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,ENR-MIDIA-MD-09_Paraguari-Pirayu,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-Quiindy,enriquecer_dados,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-Quiindy,recalcular_gss,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,ENR-DADOS-09_Paraguari-Quiindy,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-Quiindy,baixar_midia,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,ENR-DADOS-09_Paraguari-Quiindy,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/Quiindy/media/
ENR-MIDIA-MD-09_Paraguari-Quiindy,atualizar_media_md,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,ENR-MIDIA-DOWN-09_Paraguari-Quiindy,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-Quiindy,validar_enriquecimento,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,ENR-MIDIA-MD-09_Paraguari-Quiindy,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-Quyquyho,enriquecer_dados,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-Quyquyho,recalcular_gss,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,ENR-DADOS-09_Paraguari-Quyquyho,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-Quyquyho,baixar_midia,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,ENR-DADOS-09_Paraguari-Quyquyho,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/Quyquyho/media/
ENR-MIDIA-MD-09_Paraguari-Quyquyho,atualizar_media_md,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,ENR-MIDIA-DOWN-09_Paraguari-Quyquyho,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-Quyquyho,validar_enriquecimento,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,ENR-MIDIA-MD-09_Paraguari-Quyquyho,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-San_Roque_Gonzalez,enriquecer_dados,09_Paraguari,San_Roque_Gonzalez,Departamentos/09_Paraguari/San_Roque_Gonzalez,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-San_Roque_Gonzalez,recalcular_gss,09_Paraguari,San_Roque_Gonzalez,Departamentos/09_Paraguari/San_Roque_Gonzalez,ENR-DADOS-09_Paraguari-San_Roque_Gonzalez,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-San_Roque_Gonzalez,baixar_midia,09_Paraguari,San_Roque_Gonzalez,Departamentos/09_Paraguari/San_Roque_Gonzalez,ENR-DADOS-09_Paraguari-San_Roque_Gonzalez,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/San_Roque_Gonzalez/media/
ENR-MIDIA-MD-09_Paraguari-San_Roque_Gonzalez,atualizar_media_md,09_Paraguari,San_Roque_Gonzalez,Departamentos/09_Paraguari/San_Roque_Gonzalez,ENR-MIDIA-DOWN-09_Paraguari-San_Roque_Gonzalez,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-San_Roque_Gonzalez,validar_enriquecimento,09_Paraguari,San_Roque_Gonzalez,Departamentos/09_Paraguari/San_Roque_Gonzalez,ENR-MIDIA-MD-09_Paraguari-San_Roque_Gonzalez,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-Sapucai,enriquecer_dados,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-Sapucai,recalcular_gss,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,ENR-DADOS-09_Paraguari-Sapucai,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-Sapucai,baixar_midia,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,ENR-DADOS-09_Paraguari-Sapucai,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/Sapucai/media/
ENR-MIDIA-MD-09_Paraguari-Sapucai,atualizar_media_md,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,ENR-MIDIA-DOWN-09_Paraguari-Sapucai,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-Sapucai,validar_enriquecimento,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,ENR-MIDIA-MD-09_Paraguari-Sapucai,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-Tebicuary_mi,enriquecer_dados,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-Tebicuary_mi,recalcular_gss,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,ENR-DADOS-09_Paraguari-Tebicuary_mi,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-Tebicuary_mi,baixar_midia,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,ENR-DADOS-09_Paraguari-Tebicuary_mi,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/Tebicuary_mi/media/
ENR-MIDIA-MD-09_Paraguari-Tebicuary_mi,atualizar_media_md,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,ENR-MIDIA-DOWN-09_Paraguari-Tebicuary_mi,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-Tebicuary_mi,validar_enriquecimento,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,ENR-MIDIA-MD-09_Paraguari-Tebicuary_mi,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-Yaguarun,enriquecer_dados,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-Yaguarun,recalcular_gss,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,ENR-DADOS-09_Paraguari-Yaguarun,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-Yaguarun,baixar_midia,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,ENR-DADOS-09_Paraguari-Yaguarun,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/Yaguarun/media/
ENR-MIDIA-MD-09_Paraguari-Yaguarun,atualizar_media_md,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,ENR-MIDIA-DOWN-09_Paraguari-Yaguarun,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-Yaguarun,validar_enriquecimento,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,ENR-MIDIA-MD-09_Paraguari-Yaguarun,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-Ybycui,enriquecer_dados,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-Ybycui,recalcular_gss,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,ENR-DADOS-09_Paraguari-Ybycui,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-Ybycui,baixar_midia,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,ENR-DADOS-09_Paraguari-Ybycui,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/Ybycui/media/
ENR-MIDIA-MD-09_Paraguari-Ybycui,atualizar_media_md,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,ENR-MIDIA-DOWN-09_Paraguari-Ybycui,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-Ybycui,validar_enriquecimento,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,ENR-MIDIA-MD-09_Paraguari-Ybycui,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-09_Paraguari-Ybytimi,enriquecer_dados,09_Paraguari,Ybytimi,Departamentos/09_Paraguari/Ybytimi,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-09_Paraguari-Ybytimi,recalcular_gss,09_Paraguari,Ybytimi,Departamentos/09_Paraguari/Ybytimi,ENR-DADOS-09_Paraguari-Ybytimi,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-09_Paraguari-Ybytimi,baixar_midia,09_Paraguari,Ybytimi,Departamentos/09_Paraguari/Ybytimi,ENR-DADOS-09_Paraguari-Ybytimi,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/09_Paraguari/Ybytimi/media/
ENR-MIDIA-MD-09_Paraguari-Ybytimi,atualizar_media_md,09_Paraguari,Ybytimi,Departamentos/09_Paraguari/Ybytimi,ENR-MIDIA-DOWN-09_Paraguari-Ybytimi,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-09_Paraguari-Ybytimi,validar_enriquecimento,09_Paraguari,Ybytimi,Departamentos/09_Paraguari/Ybytimi,ENR-MIDIA-MD-09_Paraguari-Ybytimi,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-10_Alto_Parana-Ciudad_del_Este,enriquecer_dados,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-10_Alto_Parana-Ciudad_del_Este,recalcular_gss,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,ENR-DADOS-10_Alto_Parana-Ciudad_del_Este,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-10_Alto_Parana-Ciudad_del_Este,baixar_midia,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,ENR-DADOS-10_Alto_Parana-Ciudad_del_Este,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/10_Alto_Parana/Ciudad_del_Este/media/
ENR-MIDIA-MD-10_Alto_Parana-Ciudad_del_Este,atualizar_media_md,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,ENR-MIDIA-DOWN-10_Alto_Parana-Ciudad_del_Este,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-10_Alto_Parana-Ciudad_del_Este,validar_enriquecimento,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,ENR-MIDIA-MD-10_Alto_Parana-Ciudad_del_Este,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-10_Alto_Parana-Doctor_Raul_Pena,enriquecer_dados,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-10_Alto_Parana-Doctor_Raul_Pena,recalcular_gss,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,ENR-DADOS-10_Alto_Parana-Doctor_Raul_Pena,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
