task_id,wave,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
E1-CIT-09_Paraguari-General_Bernardino_Caballero,E1,citacao_linha_a_linha,distrito,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-09_Paraguari-General_Bernardino_Caballero,E1,indicadores_oficiais_granulares,distrito,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,E1-CIT-09_Paraguari-General_Bernardino_Caballero,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-09_Paraguari-General_Bernardino_Caballero,E1,qa_evidencia,distrito,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,E1-INDIC-09_Paraguari-General_Bernardino_Caballero,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-09_Paraguari-General_Bernardino_Caballero,E2,calibracao_notas_AE,distrito,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,E1-QA-09_Paraguari-General_Bernardino_Caballero,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-09_Paraguari-General_Bernardino_Caballero,E2,gss_reproduzivel,distrito,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,E2-MODEL-09_Paraguari-General_Bernardino_Caballero,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-09_Paraguari-General_Bernardino_Caballero,E2,sensibilidade_3_cenarios,distrito,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,E2-GSS-09_Paraguari-General_Bernardino_Caballero,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-09_Paraguari-General_Bernardino_Caballero,E2,qa_modelo,distrito,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,E2-SENS-09_Paraguari-General_Bernardino_Caballero,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-09_Paraguari-General_Bernardino_Caballero,E3,midia_tecnica_local,distrito,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,E2-QA-09_Paraguari-General_Bernardino_Caballero,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-09_Paraguari-General_Bernardino_Caballero,E3,qa_midia,distrito,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,E3-MIDIA-09_Paraguari-General_Bernardino_Caballero,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-09_Paraguari-General_Bernardino_Caballero,E4,redacao_profunda_distrital,distrito,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,E3-QA-09_Paraguari-General_Bernardino_Caballero,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-09_Paraguari-General_Bernardino_Caballero,E4,qa_editorial_distrital,distrito,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,E4-TEXTO-09_Paraguari-General_Bernardino_Caballero,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-09_Paraguari-La_Colmena,E1,citacao_linha_a_linha,distrito,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-09_Paraguari-La_Colmena,E1,indicadores_oficiais_granulares,distrito,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,E1-CIT-09_Paraguari-La_Colmena,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-09_Paraguari-La_Colmena,E1,qa_evidencia,distrito,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,E1-INDIC-09_Paraguari-La_Colmena,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-09_Paraguari-La_Colmena,E2,calibracao_notas_AE,distrito,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,E1-QA-09_Paraguari-La_Colmena,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-09_Paraguari-La_Colmena,E2,gss_reproduzivel,distrito,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,E2-MODEL-09_Paraguari-La_Colmena,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-09_Paraguari-La_Colmena,E2,sensibilidade_3_cenarios,distrito,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,E2-GSS-09_Paraguari-La_Colmena,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-09_Paraguari-La_Colmena,E2,qa_modelo,distrito,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,E2-SENS-09_Paraguari-La_Colmena,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-09_Paraguari-La_Colmena,E3,midia_tecnica_local,distrito,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,E2-QA-09_Paraguari-La_Colmena,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-09_Paraguari-La_Colmena,E3,qa_midia,distrito,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,E3-MIDIA-09_Paraguari-La_Colmena,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-09_Paraguari-La_Colmena,E4,redacao_profunda_distrital,distrito,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,E3-QA-09_Paraguari-La_Colmena,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-09_Paraguari-La_Colmena,E4,qa_editorial_distrital,distrito,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,E4-TEXTO-09_Paraguari-La_Colmena,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-09_Paraguari-Mbuyapey,E1,citacao_linha_a_linha,distrito,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-09_Paraguari-Mbuyapey,E1,indicadores_oficiais_granulares,distrito,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,E1-CIT-09_Paraguari-Mbuyapey,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-09_Paraguari-Mbuyapey,E1,qa_evidencia,distrito,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,E1-INDIC-09_Paraguari-Mbuyapey,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-09_Paraguari-Mbuyapey,E2,calibracao_notas_AE,distrito,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,E1-QA-09_Paraguari-Mbuyapey,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-09_Paraguari-Mbuyapey,E2,gss_reproduzivel,distrito,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,E2-MODEL-09_Paraguari-Mbuyapey,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-09_Paraguari-Mbuyapey,E2,sensibilidade_3_cenarios,distrito,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,E2-GSS-09_Paraguari-Mbuyapey,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-09_Paraguari-Mbuyapey,E2,qa_modelo,distrito,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,E2-SENS-09_Paraguari-Mbuyapey,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-09_Paraguari-Mbuyapey,E3,midia_tecnica_local,distrito,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,E2-QA-09_Paraguari-Mbuyapey,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-09_Paraguari-Mbuyapey,E3,qa_midia,distrito,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,E3-MIDIA-09_Paraguari-Mbuyapey,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-09_Paraguari-Mbuyapey,E4,redacao_profunda_distrital,distrito,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,E3-QA-09_Paraguari-Mbuyapey,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-09_Paraguari-Mbuyapey,E4,qa_editorial_distrital,distrito,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,E4-TEXTO-09_Paraguari-Mbuyapey,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-09_Paraguari-Paraguari,E1,citacao_linha_a_linha,distrito,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-09_Paraguari-Paraguari,E1,indicadores_oficiais_granulares,distrito,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,E1-CIT-09_Paraguari-Paraguari,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-09_Paraguari-Paraguari,E1,qa_evidencia,distrito,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,E1-INDIC-09_Paraguari-Paraguari,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-09_Paraguari-Paraguari,E2,calibracao_notas_AE,distrito,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,E1-QA-09_Paraguari-Paraguari,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-09_Paraguari-Paraguari,E2,gss_reproduzivel,distrito,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,E2-MODEL-09_Paraguari-Paraguari,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-09_Paraguari-Paraguari,E2,sensibilidade_3_cenarios,distrito,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,E2-GSS-09_Paraguari-Paraguari,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-09_Paraguari-Paraguari,E2,qa_modelo,distrito,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,E2-SENS-09_Paraguari-Paraguari,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-09_Paraguari-Paraguari,E3,midia_tecnica_local,distrito,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,E2-QA-09_Paraguari-Paraguari,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-09_Paraguari-Paraguari,E3,qa_midia,distrito,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,E3-MIDIA-09_Paraguari-Paraguari,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-09_Paraguari-Paraguari,E4,redacao_profunda_distrital,distrito,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,E3-QA-09_Paraguari-Paraguari,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-09_Paraguari-Paraguari,E4,qa_editorial_distrital,distrito,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,E4-TEXTO-09_Paraguari-Paraguari,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-09_Paraguari-Pirayu,E1,citacao_linha_a_linha,distrito,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-09_Paraguari-Pirayu,E1,indicadores_oficiais_granulares,distrito,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,E1-CIT-09_Paraguari-Pirayu,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-09_Paraguari-Pirayu,E1,qa_evidencia,distrito,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,E1-INDIC-09_Paraguari-Pirayu,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-09_Paraguari-Pirayu,E2,calibracao_notas_AE,distrito,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,E1-QA-09_Paraguari-Pirayu,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-09_Paraguari-Pirayu,E2,gss_reproduzivel,distrito,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,E2-MODEL-09_Paraguari-Pirayu,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-09_Paraguari-Pirayu,E2,sensibilidade_3_cenarios,distrito,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,E2-GSS-09_Paraguari-Pirayu,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-09_Paraguari-Pirayu,E2,qa_modelo,distrito,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,E2-SENS-09_Paraguari-Pirayu,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-09_Paraguari-Pirayu,E3,midia_tecnica_local,distrito,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,E2-QA-09_Paraguari-Pirayu,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-09_Paraguari-Pirayu,E3,qa_midia,distrito,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,E3-MIDIA-09_Paraguari-Pirayu,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-09_Paraguari-Pirayu,E4,redacao_profunda_distrital,distrito,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,E3-QA-09_Paraguari-Pirayu,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-09_Paraguari-Pirayu,E4,qa_editorial_distrital,distrito,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,E4-TEXTO-09_Paraguari-Pirayu,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-09_Paraguari-Quiindy,E1,citacao_linha_a_linha,distrito,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-09_Paraguari-Quiindy,E1,indicadores_oficiais_granulares,distrito,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,E1-CIT-09_Paraguari-Quiindy,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-09_Paraguari-Quiindy,E1,qa_evidencia,distrito,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,E1-INDIC-09_Paraguari-Quiindy,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-09_Paraguari-Quiindy,E2,calibracao_notas_AE,distrito,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,E1-QA-09_Paraguari-Quiindy,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-09_Paraguari-Quiindy,E2,gss_reproduzivel,distrito,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,E2-MODEL-09_Paraguari-Quiindy,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-09_Paraguari-Quiindy,E2,sensibilidade_3_cenarios,distrito,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,E2-GSS-09_Paraguari-Quiindy,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-09_Paraguari-Quiindy,E2,qa_modelo,distrito,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,E2-SENS-09_Paraguari-Quiindy,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-09_Paraguari-Quiindy,E3,midia_tecnica_local,distrito,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,E2-QA-09_Paraguari-Quiindy,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-09_Paraguari-Quiindy,E3,qa_midia,distrito,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,E3-MIDIA-09_Paraguari-Quiindy,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-09_Paraguari-Quiindy,E4,redacao_profunda_distrital,distrito,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,E3-QA-09_Paraguari-Quiindy,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-09_Paraguari-Quiindy,E4,qa_editorial_distrital,distrito,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,E4-TEXTO-09_Paraguari-Quiindy,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-09_Paraguari-Quyquyho,E1,citacao_linha_a_linha,distrito,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-09_Paraguari-Quyquyho,E1,indicadores_oficiais_granulares,distrito,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,E1-CIT-09_Paraguari-Quyquyho,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-09_Paraguari-Quyquyho,E1,qa_evidencia,distrito,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,E1-INDIC-09_Paraguari-Quyquyho,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-09_Paraguari-Quyquyho,E2,calibracao_notas_AE,distrito,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,E1-QA-09_Paraguari-Quyquyho,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-09_Paraguari-Quyquyho,E2,gss_reproduzivel,distrito,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,E2-MODEL-09_Paraguari-Quyquyho,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-09_Paraguari-Quyquyho,E2,sensibilidade_3_cenarios,distrito,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,E2-GSS-09_Paraguari-Quyquyho,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-09_Paraguari-Quyquyho,E2,qa_modelo,distrito,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,E2-SENS-09_Paraguari-Quyquyho,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-09_Paraguari-Quyquyho,E3,midia_tecnica_local,distrito,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,E2-QA-09_Paraguari-Quyquyho,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-09_Paraguari-Quyquyho,E3,qa_midia,distrito,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,E3-MIDIA-09_Paraguari-Quyquyho,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-09_Paraguari-Quyquyho,E4,redacao_profunda_distrital,distrito,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,E3-QA-09_Paraguari-Quyquyho,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-09_Paraguari-Quyquyho,E4,qa_editorial_distrital,distrito,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,E4-TEXTO-09_Paraguari-Quyquyho,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-09_Paraguari-San_Roque_Gonzalez,E1,citacao_linha_a_linha,distrito,09_Paraguari,San_Roque_Gonzalez,Departamentos/09_Paraguari/San_Roque_Gonzalez,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-09_Paraguari-San_Roque_Gonzalez,E1,indicadores_oficiais_granulares,distrito,09_Paraguari,San_Roque_Gonzalez,Departamentos/09_Paraguari/San_Roque_Gonzalez,E1-CIT-09_Paraguari-San_Roque_Gonzalez,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-09_Paraguari-San_Roque_Gonzalez,E1,qa_evidencia,distrito,09_Paraguari,San_Roque_Gonzalez,Departamentos/09_Paraguari/San_Roque_Gonzalez,E1-INDIC-09_Paraguari-San_Roque_Gonzalez,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-09_Paraguari-San_Roque_Gonzalez,E2,calibracao_notas_AE,distrito,09_Paraguari,San_Roque_Gonzalez,Departamentos/09_Paraguari/San_Roque_Gonzalez,E1-QA-09_Paraguari-San_Roque_Gonzalez,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
